report_date,Country,Province,lon,lat,value
2016-02-20,Mexico,Chiapas,-93.1292353,16.7569318,3
2016-02-20,Mexico,Chihuahua,-106.0691004,28.6329957,0
2016-02-20,Mexico,Coahuila_de_Zaragoza,-101.7068294,27.058676,0
2016-02-20,Mexico,Colima,-104.0072348,19.1222634,0
2016-02-20,Mexico,Distrito_Federal,-99.133208,19.4326077,0
2016-02-20,Mexico,Durango,-104.6531759,24.0277202,0
2016-02-20,Mexico,Guanajuato,-101.2573586,21.0190145,0
2016-02-20,Mexico,Guerrero,-99.5450974,17.4391926,2
2016-02-20,Mexico,Hidalgo,-98.7623874,20.0910963,0
2016-02-20,Mexico,Jalisco,-103.3494376,20.6595382,0
2016-02-20,Mexico,Mexico,-99.133208,19.4326077,0
2016-02-20,Mexico,Michoacan_de_Ocampo,-101.7068294,19.5665192,0
2016-02-20,Mexico,Morelos,-99.1013498,18.6813049,0
2016-02-20,Mexico,Nayarit,-104.8454619,21.7513844,0
2016-02-20,Mexico,Nuevo_Leon,-99.9961947,25.592172,0
2016-02-20,Mexico,Oaxaca,-96.7132304,17.0542297,25
2016-02-20,Mexico,Puebla,-98.2061996,19.0412967,0
2016-02-20,Mexico,Queretaro_de_Arteaga,-100.3898876,20.5888184,0
2016-02-20,Mexico,Quintana_Roo,-88.4791376,19.1817393,0
2016-02-20,Mexico,San_Luis_Potosi,-100.9855409,22.1564699,0
2016-02-20,Mexico,Sinaloa,-107.4795173,25.1721091,0
2016-02-20,Mexico,Sonora,-110.3308814,29.2972247,0
2016-02-20,Mexico,Tabasco,-92.6189273,17.8409173,0
2016-02-20,Mexico,Tamaulipas,-98.8362755,24.26694,0
2016-02-20,Mexico,Tlaxcala,-98.2374954,19.318154,0
2016-02-20,Mexico,Veracruz_de_Ignacio_de_la_Llave,-96.5783387,19.2601605,0
2016-02-20,Mexico,Yucatan,-89.3985283,18.806656,0
2016-02-20,Mexico,Zacatecas,-102.5832539,22.7709249,0
2016-02-24,United_States,Alabama,-86.902298,32.3182314,1
2016-02-24,United_States,American_Samoa,-170.6961815,-14.3016396,4
2016-02-24,United_States,Arkansas,-91.8318334,35.20105,1
2016-02-24,United_States,California,-119.4179324,36.778261,6
2016-02-24,United_States,Delaware,-75.5276699,38.9108325,1
2016-02-24,United_States,District_of_Columbia,-77.0368707,38.9071923,3
2016-02-24,United_States,Florida,-81.5157535,27.6648274,28
2016-02-24,United_States,Georgia,-82.9000751,32.1656221,1
2016-02-24,United_States,Hawaii,-155.5827818,19.8967662,4
2016-02-24,United_States,Illinois,-89.3985283,40.6331249,4
2016-02-24,United_States,Indiana,-86.1349019,40.2671941,1
2016-02-24,United_States,Iowa,-93.097702,41.8780025,1
2016-02-24,United_States,Louisiana,-91.9623327,30.9842977,1
2016-02-24,United_States,Maryland,-76.6412712,39.0457549,3
2016-02-24,United_States,Massachusetts,-71.3824374,42.4072107,2
2016-02-24,United_States,Minnesota,-94.6858998,46.729553,3
2016-02-24,United_States,Nebraska,-99.9018131,41.4925374,2
2016-02-24,United_States,New_Jersey,-74.4056612,40.0583238,1
2016-02-24,United_States,New_York,-74.0059413,40.7127837,17
2016-02-24,United_States,Ohio,-82.907123,40.4172871,4
2016-02-24,United_States,Oregon,-120.5542012,43.8041334,1
2016-02-24,United_States,Pennsylvania,-77.1945247,41.2033216,8
2016-02-24,United_States,Puerto_Rico,-66.590149,18.220833,35
2016-02-24,United_States,Tennessee,-86.5804473,35.5174913,1
2016-02-24,United_States,Texas,-99.9018131,31.9685988,13
2016-02-24,United_States,US_Virgin_Islands,-74.2320285,39.9553126,1
2016-02-24,United_States,Virginia,-78.6568942,37.4315734,3
2016-02-24,United_States,Washington,-120.7401386,47.7510741,1
2016-02-27,Mexico,Aguascalientes,-102.2915677,21.8852562,0
2016-02-27,Mexico,Baja_California,-113.5000018,27.9999938,0
2016-02-27,Mexico,Baja_California_Sur,-111.6660725,26.0444446,0
2016-02-27,Mexico,Campeche,-90.2618068,18.931225,0
2016-02-27,Mexico,Chiapas,-93.1292353,16.7569318,15
2016-02-27,Mexico,Chihuahua,-106.0691004,28.6329957,0
2016-02-27,Mexico,Coahuila_de_Zaragoza,-101.7068294,27.058676,0
2016-02-27,Mexico,Colima,-104.0072348,19.1222634,0
2016-02-27,Mexico,Distrito_Federal,-99.133208,19.4326077,0
2016-02-27,Mexico,Durango,-104.6531759,24.0277202,0
2016-02-27,Mexico,Guanajuato,-101.2573586,21.0190145,0
2016-02-27,Mexico,Guerrero,-99.5450974,17.4391926,2
2016-02-27,Mexico,Hidalgo,-98.7623874,20.0910963,0
2016-02-27,Mexico,Jalisco,-103.3494376,20.6595382,1
2016-02-27,Mexico,Mexico,-99.133208,19.4326077,0
2016-02-27,Mexico,Michoacan_de_Ocampo,-101.7068294,19.5665192,0
2016-02-27,Mexico,Morelos,-99.1013498,18.6813049,0
2016-02-27,Mexico,Nayarit,-104.8454619,21.7513844,0
2016-02-27,Mexico,Nuevo_Leon,-99.9961947,25.592172,0
2016-02-27,Mexico,Oaxaca,-96.7132304,17.0542297,4
2016-02-27,Mexico,Puebla,-98.2061996,19.0412967,0
2016-02-27,Mexico,Queretaro_de_Arteaga,-100.3898876,20.5888184,0
2016-02-27,Mexico,Quintana_Roo,-88.4791376,19.1817393,0
2016-02-27,Mexico,San_Luis_Potosi,-100.9855409,22.1564699,0
2016-02-27,Mexico,Sinaloa,-107.4795173,25.1721091,0
2016-02-27,Mexico,Sonora,-110.3308814,29.2972247,0
2016-02-27,Mexico,Tabasco,-92.6189273,17.8409173,0
2016-02-27,Mexico,Tamaulipas,-98.8362755,24.26694,0
2016-02-27,Mexico,Tlaxcala,-98.2374954,19.318154,0
2016-02-27,Mexico,Veracruz_de_Ignacio_de_la_Llave,-96.5783387,19.2601605,0
2016-02-27,Mexico,Yucatan,-89.3985283,18.806656,0
2016-02-27,Mexico,Zacatecas,-102.5832539,22.7709249,0
2016-03-05,Mexico,Aguascalientes,-102.2915677,21.8852562,0
2016-03-05,Mexico,Baja_California,-113.5000018,27.9999938,0
2016-03-05,Mexico,Baja_California_Sur,-111.6660725,26.0444446,0
2016-03-05,Mexico,Campeche,-90.2618068,18.931225,0
2016-03-05,Mexico,Chiapas,-93.1292353,16.7569318,3
2016-03-05,Mexico,Chihuahua,-106.0691004,28.6329957,0
2016-03-05,Mexico,Coahuila_de_Zaragoza,-101.7068294,27.058676,0
2016-03-05,Mexico,Colima,-104.0072348,19.1222634,0
2016-03-05,Mexico,Distrito_Federal,-99.133208,19.4326077,0
2016-03-05,Mexico,Durango,-104.6531759,24.0277202,0
2016-03-05,Mexico,Guanajuato,-101.2573586,21.0190145,0
2016-03-05,Mexico,Guerrero,-99.5450974,17.4391926,0
2016-03-05,Mexico,Hidalgo,-98.7623874,20.0910963,0
2016-03-05,Mexico,Jalisco,-103.3494376,20.6595382,0
2016-03-05,Mexico,Mexico,-99.133208,19.4326077,0
2016-03-05,Mexico,Michoacan_de_Ocampo,-101.7068294,19.5665192,0
2016-03-05,Mexico,Morelos,-99.1013498,18.6813049,0
2016-03-05,Mexico,Nayarit,-104.8454619,21.7513844,1
2016-03-05,Mexico,Nuevo_Leon,-99.9961947,25.592172,0
2016-03-05,Mexico,Oaxaca,-96.7132304,17.0542297,3
2016-03-05,Mexico,Puebla,-98.2061996,19.0412967,0
2016-03-05,Mexico,Queretaro_de_Arteaga,-100.3898876,20.5888184,0
2016-03-05,Mexico,Quintana_Roo,-88.4791376,19.1817393,0
2016-03-05,Mexico,San_Luis_Potosi,-100.9855409,22.1564699,0
2016-03-05,Mexico,Sinaloa,-107.4795173,25.1721091,0
2016-03-05,Mexico,Sonora,-110.3308814,29.2972247,0
2016-03-05,Mexico,Tabasco,-92.6189273,17.8409173,1
2016-03-05,Mexico,Tamaulipas,-98.8362755,24.26694,0
2016-03-05,Mexico,Tlaxcala,-98.2374954,19.318154,0
2016-03-05,Mexico,Veracruz_de_Ignacio_de_la_Llave,-96.5783387,19.2601605,0
2016-03-05,Mexico,Yucatan,-89.3985283,18.806656,0
2016-03-05,Mexico,Zacatecas,-102.5832539,22.7709249,0
2016-03-09,United_States,Alabama,-86.902298,32.3182314,1
2016-03-09,United_States,American_Samoa,-170.6961815,-14.3016396,13
2016-03-09,United_States,Arkansas,-91.8318334,35.20105,1
2016-03-09,United_States,California,-119.4179324,36.778261,13
2016-03-09,United_States,Colorado,-105.7820674,39.5500507,2
2016-03-09,United_States,Delaware,-75.5276699,38.9108325,1
2016-03-09,United_States,District_of_Columbia,-77.0368707,38.9071923,3
2016-03-09,United_States,Florida,-81.5157535,27.6648274,49
2016-03-09,United_States,Georgia,-82.9000751,32.1656221,5
2016-03-09,United_States,Hawaii,-155.5827818,19.8967662,5
2016-03-09,United_States,Illinois,-89.3985283,40.6331249,7
2016-03-09,United_States,Indiana,-86.1349019,40.2671941,3
2016-03-09,United_States,Iowa,-93.097702,41.8780025,3
2016-03-09,United_States,Louisiana,-91.9623327,30.9842977,2
2016-03-09,United_States,Maryland,-76.6412712,39.0457549,4
2016-03-09,United_States,Massachusetts,-71.3824374,42.4072107,3
2016-03-09,United_States,Michigan,-85.6023643,44.3148443,2
2016-03-09,United_States,Minnesota,-94.6858998,46.729553,6
2016-03-09,United_States,Missouri,-91.8318334,37.9642529,1
2016-03-09,United_States,Montana,-110.3625658,46.8796822,1
2016-03-09,United_States,Nebraska,-99.9018131,41.4925374,2
2016-03-09,United_States,New_Hampshire,-71.5723953,43.1938516,1
2016-03-09,United_States,New_Jersey,-74.4056612,40.0583238,2
2016-03-09,United_States,New_York,-74.0059413,40.7127837,25
2016-03-09,United_States,North_Carolina,-79.0192997,35.7595731,5
2016-03-09,United_States,Ohio,-82.907123,40.4172871,6
2016-03-09,United_States,Oklahoma,-97.092877,35.0077519,2
2016-03-09,United_States,Oregon,-120.5542012,43.8041334,5
2016-03-09,United_States,Pennsylvania,-77.1945247,41.2033216,12
2016-03-09,United_States,Puerto_Rico,-66.590149,18.220833,160
2016-03-09,United_States,Tennessee,-86.5804473,35.5174913,1
2016-03-09,United_States,Texas,-99.9018131,31.9685988,19
2016-03-09,United_States,US_Virgin_Islands,-74.2320285,39.9553126,1
2016-03-09,United_States,Virginia,-78.6568942,37.4315734,6
2016-03-09,United_States,Washington,-120.7401386,47.7510741,1
2016-03-12,Mexico,Aguascalientes,-102.2915677,21.8852562,0
2016-03-12,Mexico,Baja_California,-113.5000018,27.9999938,0
2016-03-12,Mexico,Baja_California_Sur,-111.6660725,26.0444446,0
2016-03-12,Mexico,Campeche,-90.2618068,18.931225,0
2016-03-12,Mexico,Chiapas,-93.1292353,16.7569318,7
2016-03-12,Mexico,Chihuahua,-106.0691004,28.6329957,0
2016-03-12,Mexico,Coahuila_de_Zaragoza,-101.7068294,27.058676,0
2016-03-12,Mexico,Colima,-104.0072348,19.1222634,0
2016-03-12,Mexico,Distrito_Federal,-99.133208,19.4326077,0
2016-03-12,Mexico,Durango,-104.6531759,24.0277202,0
2016-03-12,Mexico,Guanajuato,-101.2573586,21.0190145,0
2016-03-12,Mexico,Guerrero,-99.5450974,17.4391926,2
2016-03-12,Mexico,Hidalgo,-98.7623874,20.0910963,0
2016-03-12,Mexico,Jalisco,-103.3494376,20.6595382,0
2016-03-12,Mexico,Mexico,-99.133208,19.4326077,0
2016-03-12,Mexico,Michoacan_de_Ocampo,-101.7068294,19.5665192,0
2016-03-12,Mexico,Morelos,-99.1013498,18.6813049,0
2016-03-12,Mexico,Nayarit,-104.8454619,21.7513844,0
2016-03-12,Mexico,Nuevo_Leon,-99.9961947,25.592172,0
2016-03-12,Mexico,Oaxaca,-96.7132304,17.0542297,0
2016-03-12,Mexico,Puebla,-98.2061996,19.0412967,0
2016-03-12,Mexico,Queretaro_de_Arteaga,-100.3898876,20.5888184,0
2016-03-12,Mexico,Quintana_Roo,-88.4791376,19.1817393,0
2016-03-12,Mexico,San_Luis_Potosi,-100.9855409,22.1564699,0
2016-03-12,Mexico,Sinaloa,-107.4795173,25.1721091,0
2016-03-12,Mexico,Sonora,-110.3308814,29.2972247,0
2016-03-12,Mexico,Tabasco,-92.6189273,17.8409173,0
2016-03-12,Mexico,Tamaulipas,-98.8362755,24.26694,0
2016-03-12,Mexico,Tlaxcala,-98.2374954,19.318154,0
2016-03-12,Mexico,Veracruz_de_Ignacio_de_la_Llave,-96.5783387,19.2601605,0
2016-03-12,Mexico,Yucatan,-89.3985283,18.806656,0
2016-03-12,Mexico,Zacatecas,-102.5832539,22.7709249,0
2016-03-16,United_States,Alabama,-86.902298,32.3182314,1
2016-03-16,United_States,American_Samoa,-170.6961815,-14.3016396,14
2016-03-16,United_States,Arkansas,-91.8318334,35.20105,1
2016-03-16,United_States,California,-119.4179324,36.778261,13
2016-03-16,United_States,Colorado,-105.7820674,39.5500507,2
2016-03-16,United_States,Delaware,-75.5276699,38.9108325,1
2016-03-16,United_States,District_of_Columbia,-77.0368707,38.9071923,3
2016-03-16,United_States,Florida,-81.5157535,27.6648274,59
2016-03-16,United_States,Georgia,-82.9000751,32.1656221,7
2016-03-16,United_States,Hawaii,-155.5827818,19.8967662,5
2016-03-16,United_States,Illinois,-89.3985283,40.6331249,7
2016-03-16,United_States,Indiana,-86.1349019,40.2671941,4
2016-03-16,United_States,Iowa,-93.097702,41.8780025,4
2016-03-16,United_States,Kansas,-98.4842465,39.011902,1
2016-03-16,United_States,Kentucky,-84.2700179,37.8393332,1
2016-03-16,United_States,Louisiana,-91.9623327,30.9842977,2
2016-03-16,United_States,Maryland,-76.6412712,39.0457549,5
2016-03-16,United_States,Massachusetts,-71.3824374,42.4072107,3
2016-03-16,United_States,Michigan,-85.6023643,44.3148443,2
2016-03-16,United_States,Minnesota,-94.6858998,46.729553,7
2016-03-16,United_States,Missouri,-91.8318334,37.9642529,1
2016-03-16,United_States,Montana,-110.3625658,46.8796822,1
2016-03-16,United_States,Nebraska,-99.9018131,41.4925374,2
2016-03-16,United_States,New_Hampshire,-71.5723953,43.1938516,2
2016-03-16,United_States,New_Jersey,-74.4056612,40.0583238,2
2016-03-16,United_States,New_York,-74.0059413,40.7127837,42
2016-03-16,United_States,North_Carolina,-79.0192997,35.7595731,6
2016-03-16,United_States,Ohio,-82.907123,40.4172871,8
2016-03-16,United_States,Oklahoma,-97.092877,35.0077519,3
2016-03-16,United_States,Oregon,-120.5542012,43.8041334,6
2016-03-16,United_States,Pennsylvania,-77.1945247,41.2033216,16
2016-03-16,United_States,Puerto_Rico,-66.590149,18.220833,261
2016-03-16,United_States,Tennessee,-86.5804473,35.5174913,1
2016-03-16,United_States,Texas,-99.9018131,31.9685988,34
2016-03-16,United_States,US_Virgin_Islands,-74.2320285,39.9553126,11
2016-03-16,United_States,Virginia,-78.6568942,37.4315734,7
2016-03-16,United_States,Washington,-120.7401386,47.7510741,2
2016-03-16,United_States,West_Virginia,-80.4549026,38.5976262,5
2016-03-19,Mexico,Aguascalientes,-102.2915677,21.8852562,0
2016-03-19,Mexico,Baja_California,-113.5000018,27.9999938,0
2016-03-19,Mexico,Baja_California_Sur,-111.6660725,26.0444446,0
2016-03-19,Argentina,Buenos_Aires,-58.3815591,-34.6036844,2
2016-03-19,Argentina,CABA,-58.3815591,-34.6036844,9
2016-03-19,Mexico,Campeche,-90.2618068,18.931225,0
2016-03-19,Argentina,Catamarca,-65.7877209,-28.4715877,0
2016-03-19,Argentina,Chaco,-59.0243784,-27.4257175,0
2016-03-19,Mexico,Chiapas,-93.1292353,16.7569318,6
2016-03-19,Mexico,Chihuahua,-106.0691004,28.6329957,0
2016-03-19,Argentina,Chubut,-65.1114818,-43.2934246,1
2016-03-19,Mexico,Coahuila_de_Zaragoza,-101.7068294,27.058676,0
2016-03-19,Mexico,Colima,-104.0072348,19.1222634,0
2016-03-19,Argentina,Cordoba,-64.1887761,-31.4200833,2
2016-03-19,Argentina,Corrientes,-58.8306349,-27.4692131,2
2016-03-19,Mexico,Distrito_Federal,-99.133208,19.4326077,0
2016-03-19,Dominican_Republic,Duarte,-70.0270004,19.2090823,1
2016-03-19,Mexico,Durango,-104.6531759,24.0277202,0
2016-03-19,Argentina,Entre_Rios,-60.4956461,-31.7746654,0
2016-03-19,Dominican_Republic,Espaillat,-70.2786775,19.6277658,1
2016-03-19,Argentina,Formosa,-58.1755669,-26.1857768,0
2016-03-19,Mexico,Guanajuato,-101.2573586,21.0190145,0
2016-03-19,Mexico,Guerrero,-99.5450974,17.4391926,0
2016-03-19,Mexico,Hidalgo,-98.7623874,20.0910963,0
2016-03-19,Mexico,Jalisco,-103.3494376,20.6595382,0
2016-03-19,Argentina,Jujuy,-65.302177,-24.1843397,0
2016-03-19,Dominican_Republic,La_Altagracia,-68.6201072,18.5850236,2
2016-03-19,Argentina,La_Pampa,-64.2839209,-36.6147573,0
2016-03-19,Argentina,La_Rioja,-66.8564579,-29.4134538,0
2016-03-19,Dominican_Republic,La_Romana,-68.9658817,18.4338645,1
2016-03-19,Dominican_Republic,La_Vega,-70.5205436,19.2152609,1
2016-03-19,Dominican_Republic,Maria_Trinidad_Sanchez,-69.8514439,19.3734597,2
2016-03-19,Argentina,Mendoza,-68.8458386,-32.8894587,1
2016-03-19,Mexico,Mexico,-99.133208,19.4326077,0
2016-03-19,Mexico,Michoacan_de_Ocampo,-101.7068294,19.5665192,0
2016-03-19,Argentina,Misiones,-55.9467076,-27.4269255,0
2016-03-19,Mexico,Morelos,-99.1013498,18.6813049,0
2016-03-19,Mexico,Nayarit,-104.8454619,21.7513844,0
2016-03-19,Argentina,Neuquen,-68.0591888,-38.9516784,0
2016-03-19,Mexico,Nuevo_Leon,-99.9961947,25.592172,0
2016-03-19,Mexico,Oaxaca,-96.7132304,17.0542297,16
2016-03-19,Dominican_Republic,Other,-70.6341586,19.1151545,6
2016-03-19,Dominican_Republic,Pedernales,-71.7414883,18.0395854,1
2016-03-19,Dominican_Republic,Peravia,-70.3335887,18.2786594,1
2016-03-19,Mexico,Puebla,-98.2061996,19.0412967,0
2016-03-19,Mexico,Queretaro_de_Arteaga,-100.3898876,20.5888184,0
2016-03-19,Mexico,Quintana_Roo,-88.4791376,19.1817393,0
2016-03-19,Argentina,Rio_Negro,-63.0266339,-40.8261434,0
2016-03-19,Argentina,Salta,-65.4231976,-24.7821269,0
2016-03-19,Dominican_Republic,San_Cristobal,-70.1065849,18.4180414,1
2016-03-19,Argentina,San_Juan,-68.5385941,-31.5351074,0
2016-03-19,Argentina,San_Luis,-66.3377522,-33.3017267,0
2016-03-19,Mexico,San_Luis_Potosi,-100.9855409,22.1564699,0
2016-03-19,Dominican_Republic,San_Pedro_de_Macoris,-69.2996732,18.4720698,1
2016-03-19,Argentina,Santa_Cruz,-69.2474353,-51.6352821,0
2016-03-19,Argentina,Santa_Fe,-60.697294,-31.6106578,0
2016-03-19,Argentina,Sgo_Del_Estero,-64.264167,-27.7833574,0
2016-03-19,Mexico,Sinaloa,-107.4795173,25.1721091,0
2016-03-19,Mexico,Sonora,-110.3308814,29.2972247,0
2016-03-19,Mexico,Tabasco,-92.6189273,17.8409173,0
2016-03-19,Mexico,Tamaulipas,-98.8362755,24.26694,0
2016-03-19,Argentina,Tierra_del_Fuego,-68.3242061,-54.8053998,0
2016-03-19,Mexico,Tlaxcala,-98.2374954,19.318154,0
2016-03-19,Argentina,Tucuman,-65.2175903,-26.8082848,0
2016-03-19,Mexico,Veracruz_de_Ignacio_de_la_Llave,-96.5783387,19.2601605,1
2016-03-19,Mexico,Yucatan,-89.3985283,18.806656,0
2016-03-19,Mexico,Zacatecas,-102.5832539,22.7709249,0
2016-03-23,United_States,Alabama,-86.902298,32.3182314,2
2016-03-23,United_States,American_Samoa,-170.6961815,-14.3016396,14
2016-03-23,United_States,Arkansas,-91.8318334,35.20105,1
2016-03-23,United_States,California,-119.4179324,36.778261,17
2016-03-23,United_States,Colorado,-105.7820674,39.5500507,2
2016-03-23,United_States,Connecticut,-73.087749,41.6032207,1
2016-03-23,United_States,Delaware,-75.5276699,38.9108325,3
2016-03-23,United_States,District_of_Columbia,-77.0368707,38.9071923,3
2016-03-23,United_States,Florida,-81.5157535,27.6648274,70
2016-03-23,United_States,Georgia,-82.9000751,32.1656221,7
2016-03-23,United_States,Hawaii,-155.5827818,19.8967662,5
2016-03-23,United_States,Illinois,-89.3985283,40.6331249,9
2016-03-23,United_States,Indiana,-86.1349019,40.2671941,4
2016-03-23,United_States,Iowa,-93.097702,41.8780025,4
2016-03-23,United_States,Kansas,-98.4842465,39.011902,1
2016-03-23,United_States,Kentucky,-84.2700179,37.8393332,2
2016-03-23,United_States,Louisiana,-91.9623327,30.9842977,2
2016-03-23,United_States,Maryland,-76.6412712,39.0457549,5
2016-03-23,United_States,Massachusetts,-71.3824374,42.4072107,3
2016-03-23,United_States,Michigan,-85.6023643,44.3148443,2
2016-03-23,United_States,Minnesota,-94.6858998,46.729553,9
2016-03-23,United_States,Missouri,-91.8318334,37.9642529,1
2016-03-23,United_States,Montana,-110.3625658,46.8796822,1
2016-03-23,United_States,Nebraska,-99.9018131,41.4925374,2
2016-03-23,United_States,New_Hampshire,-71.5723953,43.1938516,2
2016-03-23,United_States,New_Jersey,-74.4056612,40.0583238,2
2016-03-23,United_States,New_York,-74.0059413,40.7127837,43
2016-03-23,United_States,North_Carolina,-79.0192997,35.7595731,7
2016-03-23,United_States,Ohio,-82.907123,40.4172871,8
2016-03-23,United_States,Oklahoma,-97.092877,35.0077519,3
2016-03-23,United_States,Oregon,-120.5542012,43.8041334,6
2016-03-23,United_States,Pennsylvania,-77.1945247,41.2033216,16
2016-03-23,United_States,Puerto_Rico,-66.590149,18.220833,261
2016-03-23,United_States,Tennessee,-86.5804473,35.5174913,1
2016-03-23,United_States,Texas,-99.9018131,31.9685988,23
2016-03-23,United_States,US_Virgin_Islands,-74.2320285,39.9553126,11
2016-03-23,United_States,Virginia,-78.6568942,37.4315734,7
2016-03-23,United_States,Washington,-120.7401386,47.7510741,2
2016-03-23,United_States,West_Virginia,-80.4549026,38.5976262,5
2016-03-26,Mexico,Aguascalientes,-102.2915677,21.8852562,0
2016-03-26,Mexico,Baja_California,-113.5000018,27.9999938,0
2016-03-26,Mexico,Baja_California_Sur,-111.6660725,26.0444446,0
2016-03-26,Argentina,Buenos_Aires,-58.3815591,-34.6036844,2
2016-03-26,Argentina,CABA,-58.3815591,-34.6036844,9
2016-03-26,Mexico,Campeche,-90.2618068,18.931225,0
2016-03-26,Argentina,Catamarca,-65.7877209,-28.4715877,0
2016-03-26,Argentina,Chaco,-59.0243784,-27.4257175,0
2016-03-26,Mexico,Chiapas,-93.1292353,16.7569318,14
2016-03-26,Mexico,Chihuahua,-106.0691004,28.6329957,0
2016-03-26,Argentina,Chubut,-65.1114818,-43.2934246,1
2016-03-26,Mexico,Coahuila_de_Zaragoza,-101.7068294,27.058676,0
2016-03-26,Mexico,Colima,-104.0072348,19.1222634,0
2016-03-26,Argentina,Cordoba,-64.1887761,-31.4200833,3
2016-03-26,Argentina,Corrientes,-58.8306349,-27.4692131,2
2016-03-26,Mexico,Distrito_Federal,-99.133208,19.4326077,0
2016-03-26,Mexico,Durango,-104.6531759,24.0277202,0
2016-03-26,Argentina,Entre_Rios,-60.4956461,-31.7746654,0
2016-03-26,Argentina,Formosa,-58.1755669,-26.1857768,0
2016-03-26,Mexico,Guanajuato,-101.2573586,21.0190145,0
2016-03-26,Mexico,Guerrero,-99.5450974,17.4391926,0
2016-03-26,Mexico,Hidalgo,-98.7623874,20.0910963,0
2016-03-26,Mexico,Jalisco,-103.3494376,20.6595382,0
2016-03-26,Argentina,Jujuy,-65.302177,-24.1843397,0
2016-03-26,Argentina,La_Pampa,-64.2839209,-36.6147573,0
2016-03-26,Argentina,La_Rioja,-66.8564579,-29.4134538,0
2016-03-26,Argentina,Mendoza,-68.8458386,-32.8894587,1
2016-03-26,Mexico,Mexico,-99.133208,19.4326077,0
2016-03-26,Mexico,Michoacan_de_Ocampo,-101.7068294,19.5665192,0
2016-03-26,Argentina,Misiones,-55.9467076,-27.4269255,0
2016-03-26,Mexico,Morelos,-99.1013498,18.6813049,0
2016-03-26,Mexico,Nayarit,-104.8454619,21.7513844,0
2016-03-26,Argentina,Neuquen,-68.0591888,-38.9516784,0
2016-03-26,Mexico,Nuevo_Leon,-99.9961947,25.592172,0
2016-03-26,Mexico,Oaxaca,-96.7132304,17.0542297,4
2016-03-26,Mexico,Puebla,-98.2061996,19.0412967,0
2016-03-26,Mexico,Queretaro_de_Arteaga,-100.3898876,20.5888184,0
2016-03-26,Mexico,Quintana_Roo,-88.4791376,19.1817393,0
2016-03-26,Argentina,Rio_Negro,-63.0266339,-40.8261434,0
2016-03-26,Argentina,Salta,-65.4231976,-24.7821269,0
2016-03-26,Argentina,San_Juan,-68.5385941,-31.5351074,0
2016-03-26,Argentina,San_Luis,-66.3377522,-33.3017267,0
2016-03-26,Mexico,San_Luis_Potosi,-100.9855409,22.1564699,0
2016-03-26,Argentina,Santa_Cruz,-69.2474353,-51.6352821,0
2016-03-26,Argentina,Santa_Fe,-60.697294,-31.6106578,0
2016-03-26,Argentina,Sgo_Del_Estero,-64.264167,-27.7833574,0
2016-03-26,Mexico,Sinaloa,-107.4795173,25.1721091,0
2016-03-26,Mexico,Sonora,-110.3308814,29.2972247,0
2016-03-26,Mexico,Tabasco,-92.6189273,17.8409173,0
2016-03-26,Mexico,Tamaulipas,-98.8362755,24.26694,0
2016-03-26,Argentina,Tierra_del_Fuego,-68.3242061,-54.8053998,0
2016-03-26,Mexico,Tlaxcala,-98.2374954,19.318154,0
2016-03-26,Argentina,Tucuman,-65.2175903,-26.8082848,0
2016-03-26,Mexico,Veracruz_de_Ignacio_de_la_Llave,-96.5783387,19.2601605,0
2016-03-26,Mexico,Yucatan,-89.3985283,18.806656,0
2016-03-26,Mexico,Zacatecas,-102.5832539,22.7709249,0
2016-03-30,United_States,American_Samoa,-170.6961815,-14.3016396,14
2016-03-30,United_States,Arizona,-111.0937311,34.0489281,1
2016-03-30,United_States,Arkansas,-91.8318334,35.20105,1
2016-03-30,United_States,California,-119.4179324,36.778261,17
2016-03-30,United_States,Colorado,-105.7820674,39.5500507,2
2016-03-30,United_States,Connecticut,-73.087749,41.6032207,1
2016-03-30,United_States,Delaware,-75.5276699,38.9108325,3
2016-03-30,United_States,District_of_Columbia,-77.0368707,38.9071923,3
2016-03-30,United_States,Florida,-81.5157535,27.6648274,74
2016-03-30,United_States,Georgia,-82.9000751,32.1656221,9
2016-03-30,United_States,Hawaii,-155.5827818,19.8967662,5
2016-03-30,United_States,Illinois,-89.3985283,40.6331249,9
2016-03-30,United_States,Indiana,-86.1349019,40.2671941,5
2016-03-30,United_States,Iowa,-93.097702,41.8780025,4
2016-03-30,United_States,Kansas,-98.4842465,39.011902,1
2016-03-30,United_States,Kentucky,-84.2700179,37.8393332,3
2016-03-30,United_States,Louisiana,-91.9623327,30.9842977,2
2016-03-30,United_States,Maine,-69.4454689,45.253783,1
2016-03-30,United_States,Maryland,-76.6412712,39.0457549,6
2016-03-30,United_States,Massachusetts,-71.3824374,42.4072107,7
2016-03-30,United_States,Michigan,-85.6023643,44.3148443,2
2016-03-30,United_States,Minnesota,-94.6858998,46.729553,12
2016-03-30,United_States,Mississippi,-89.3985283,32.3546679,2
2016-03-30,United_States,Missouri,-91.8318334,37.9642529,1
2016-03-30,United_States,Montana,-110.3625658,46.8796822,1
2016-03-30,United_States,Nebraska,-99.9018131,41.4925374,2
2016-03-30,United_States,Nevada,-116.419389,38.8026097,2
2016-03-30,United_States,New_Hampshire,-71.5723953,43.1938516,2
2016-03-30,United_States,New_Jersey,-74.4056612,40.0583238,5
2016-03-30,United_States,New_York,-74.0059413,40.7127837,46
