report_date,Country,Province,lon,lat,value,date_id
2016-04-11,Panama,Panama,-80.782127,8.537981,182,48
2016-02-24,United_States,Alabama,-86.902298,32.3182314,1,27
2016-02-24,United_States,American_Samoa,-170.6961815,-14.3016396,4,27
2016-02-24,United_States,Arkansas,-91.8318334,35.20105,1,27
2016-02-24,United_States,California,-119.4179324,36.778261,6,27
2016-02-24,United_States,Delaware,-75.5276699,38.9108325,1,27
2016-02-24,United_States,District_of_Columbia,-77.0368707,38.9071923,3,27
2016-02-24,United_States,Florida,-81.5157535,27.6648274,28,27
2016-02-24,United_States,Georgia,-82.9000751,32.1656221,1,27
2016-02-24,United_States,Hawaii,-155.5827818,19.8967662,4,27
2016-02-24,United_States,Illinois,-89.3985283,40.6331249,4,27
2016-02-24,United_States,Indiana,-86.1349019,40.2671941,1,27
2016-02-24,United_States,Iowa,-93.097702,41.8780025,1,27
2016-02-24,United_States,Louisiana,-91.9623327,30.9842977,1,27
2016-02-24,United_States,Maryland,-76.6412712,39.0457549,3,27
2016-02-24,United_States,Massachusetts,-71.3824374,42.4072107,2,27
2016-02-24,United_States,Minnesota,-94.6858998,46.729553,3,27
2016-02-24,United_States,Nebraska,-99.9018131,41.4925374,2,27
2016-02-24,United_States,New_Jersey,-74.4056612,40.0583238,1,27
2016-02-24,United_States,New_York,-74.0059413,40.7127837,17,27
2016-02-24,United_States,Ohio,-82.907123,40.4172871,4,27
2016-02-24,United_States,Oregon,-120.5542012,43.8041334,1,27
2016-02-24,United_States,Pennsylvania,-77.1945247,41.2033216,8,27
2016-02-24,United_States,Puerto_Rico,-66.590149,18.220833,35,27
2016-02-24,United_States,Tennessee,-86.5804473,35.5174913,1,27
2016-02-24,United_States,Texas,-99.9018131,31.9685988,13,27
2016-02-24,United_States,US_Virgin_Islands,-74.2320285,39.9553126,1,27
2016-02-24,United_States,Virginia,-78.6568942,37.4315734,3,27
2016-02-24,United_States,Washington,-120.7401386,47.7510741,1,27
2016-03-09,United_States,Alabama,-86.902298,32.3182314,1,33
2016-03-09,United_States,American_Samoa,-170.6961815,-14.3016396,13,33
2016-03-09,United_States,Arkansas,-91.8318334,35.20105,1,33
2016-03-09,United_States,California,-119.4179324,36.778261,13,33
2016-03-09,United_States,Colorado,-105.7820674,39.5500507,2,33
2016-03-09,United_States,Delaware,-75.5276699,38.9108325,1,33
2016-03-09,United_States,District_of_Columbia,-77.0368707,38.9071923,3,33
2016-03-09,United_States,Florida,-81.5157535,27.6648274,49,33
2016-03-09,United_States,Georgia,-82.9000751,32.1656221,5,33
2016-03-09,United_States,Hawaii,-155.5827818,19.8967662,5,33
2016-03-09,United_States,Illinois,-89.3985283,40.6331249,7,33
2016-03-09,United_States,Indiana,-86.1349019,40.2671941,3,33
2016-03-09,United_States,Iowa,-93.097702,41.8780025,3,33
2016-03-09,United_States,Louisiana,-91.9623327,30.9842977,2,33
2016-03-09,United_States,Maryland,-76.6412712,39.0457549,4,33
2016-03-09,United_States,Massachusetts,-71.3824374,42.4072107,3,33
2016-03-09,United_States,Michigan,-85.6023643,44.3148443,2,33
2016-03-09,United_States,Minnesota,-94.6858998,46.729553,6,33
2016-03-09,United_States,Missouri,-91.8318334,37.9642529,1,33
2016-03-09,United_States,Montana,-110.3625658,46.8796822,1,33
2016-03-09,United_States,Nebraska,-99.9018131,41.4925374,2,33
2016-03-09,United_States,New_Hampshire,-71.5723953,43.1938516,1,33
2016-03-09,United_States,New_Jersey,-74.4056612,40.0583238,2,33
2016-03-09,United_States,New_York,-74.0059413,40.7127837,25,33
2016-03-09,United_States,North_Carolina,-79.0192997,35.7595731,5,33
2016-03-09,United_States,Ohio,-82.907123,40.4172871,6,33
2016-03-09,United_States,Oklahoma,-97.092877,35.0077519,2,33
2016-03-09,United_States,Oregon,-120.5542012,43.8041334,5,33
2016-03-09,United_States,Pennsylvania,-77.1945247,41.2033216,12,33
2016-03-09,United_States,Puerto_Rico,-66.590149,18.220833,160,33
2016-03-09,United_States,Tennessee,-86.5804473,35.5174913,1,33
2016-03-09,United_States,Texas,-99.9018131,31.9685988,19,33
2016-03-09,United_States,US_Virgin_Islands,-74.2320285,39.9553126,1,33
2016-03-09,United_States,Virginia,-78.6568942,37.4315734,6,33
2016-03-09,United_States,Washington,-120.7401386,47.7510741,1,33
2016-03-16,United_States,Alabama,-86.902298,32.3182314,1,38
2016-03-16,United_States,American_Samoa,-170.6961815,-14.3016396,14,38
2016-03-16,United_States,Arkansas,-91.8318334,35.20105,1,38
2016-03-16,United_States,California,-119.4179324,36.778261,13,38
2016-03-16,United_States,Colorado,-105.7820674,39.5500507,2,38
2016-03-16,United_States,Delaware,-75.5276699,38.9108325,1,38
2016-03-16,United_States,District_of_Columbia,-77.0368707,38.9071923,3,38
2016-03-16,United_States,Florida,-81.5157535,27.6648274,59,38
2016-03-16,United_States,Georgia,-82.9000751,32.1656221,7,38
2016-03-16,United_States,Hawaii,-155.5827818,19.8967662,5,38
2016-03-16,United_States,Illinois,-89.3985283,40.6331249,7,38
2016-03-16,United_States,Indiana,-86.1349019,40.2671941,4,38
2016-03-16,United_States,Iowa,-93.097702,41.8780025,4,38
2016-03-16,United_States,Kansas,-98.4842465,39.011902,1,38
2016-03-16,United_States,Kentucky,-84.2700179,37.8393332,1,38
2016-03-16,United_States,Louisiana,-91.9623327,30.9842977,2,38
2016-03-16,United_States,Maryland,-76.6412712,39.0457549,5,38
2016-03-16,United_States,Massachusetts,-71.3824374,42.4072107,3,38
2016-03-16,United_States,Michigan,-85.6023643,44.3148443,2,38
2016-03-16,United_States,Minnesota,-94.6858998,46.729553,7,38
2016-03-16,United_States,Missouri,-91.8318334,37.9642529,1,38
2016-03-16,United_States,Montana,-110.3625658,46.8796822,1,38
2016-03-16,United_States,Nebraska,-99.9018131,41.4925374,2,38
2016-03-16,United_States,New_Hampshire,-71.5723953,43.1938516,2,38
2016-03-16,United_States,New_Jersey,-74.4056612,40.0583238,2,38
2016-03-16,United_States,New_York,-74.0059413,40.7127837,42,38
2016-03-16,United_States,North_Carolina,-79.0192997,35.7595731,6,38
2016-03-16,United_States,Ohio,-82.907123,40.4172871,8,38
2016-03-16,United_States,Oklahoma,-97.092877,35.0077519,3,38
2016-03-16,United_States,Oregon,-120.5542012,43.8041334,6,38
2016-03-16,United_States,Pennsylvania,-77.1945247,41.2033216,16,38
2016-03-16,United_States,Puerto_Rico,-66.590149,18.220833,261,38
2016-03-16,United_States,Tennessee,-86.5804473,35.5174913,1,38
2016-03-16,United_States,Texas,-99.9018131,31.9685988,34,38
2016-03-16,United_States,US_Virgin_Islands,-74.2320285,39.9553126,11,38
2016-03-16,United_States,Virginia,-78.6568942,37.4315734,7,38
2016-03-16,United_States,Washington,-120.7401386,47.7510741,2,38
2016-03-16,United_States,West_Virginia,-80.4549026,38.5976262,5,38
2016-03-23,United_States,Alabama,-86.902298,32.3182314,2,40
2016-03-23,United_States,American_Samoa,-170.6961815,-14.3016396,14,40
2016-03-23,United_States,Arkansas,-91.8318334,35.20105,1,40
2016-03-23,United_States,California,-119.4179324,36.778261,17,40
2016-03-23,United_States,Colorado,-105.7820674,39.5500507,2,40
2016-03-23,United_States,Connecticut,-73.087749,41.6032207,1,40
2016-03-23,United_States,Delaware,-75.5276699,38.9108325,3,40
2016-03-23,United_States,District_of_Columbia,-77.0368707,38.9071923,3,40
2016-03-23,United_States,Florida,-81.5157535,27.6648274,70,40
2016-03-23,United_States,Georgia,-82.9000751,32.1656221,7,40
2016-03-23,United_States,Hawaii,-155.5827818,19.8967662,5,40
2016-03-23,United_States,Illinois,-89.3985283,40.6331249,9,40
2016-03-23,United_States,Indiana,-86.1349019,40.2671941,4,40
2016-03-23,United_States,Iowa,-93.097702,41.8780025,4,40
2016-03-23,United_States,Kansas,-98.4842465,39.011902,1,40
2016-03-23,United_States,Kentucky,-84.2700179,37.8393332,2,40
2016-03-23,United_States,Louisiana,-91.9623327,30.9842977,2,40
2016-03-23,United_States,Maryland,-76.6412712,39.0457549,5,40
2016-03-23,United_States,Massachusetts,-71.3824374,42.4072107,3,40
2016-03-23,United_States,Michigan,-85.6023643,44.3148443,2,40
2016-03-23,United_States,Minnesota,-94.6858998,46.729553,9,40
2016-03-23,United_States,Missouri,-91.8318334,37.9642529,1,40
2016-03-23,United_States,Montana,-110.3625658,46.8796822,1,40
2016-03-23,United_States,Nebraska,-99.9018131,41.4925374,2,40
2016-03-23,United_States,New_Hampshire,-71.5723953,43.1938516,2,40
2016-03-23,United_States,New_Jersey,-74.4056612,40.0583238,2,40
2016-03-23,United_States,New_York,-74.0059413,40.7127837,43,40
2016-03-23,United_States,North_Carolina,-79.0192997,35.7595731,7,40
2016-03-23,United_States,Ohio,-82.907123,40.4172871,8,40
2016-03-23,United_States,Oklahoma,-97.092877,35.0077519,3,40
2016-03-23,United_States,Oregon,-120.5542012,43.8041334,6,40
2016-03-23,United_States,Pennsylvania,-77.1945247,41.2033216,16,40
2016-03-23,United_States,Puerto_Rico,-66.590149,18.220833,261,40
2016-03-23,United_States,Tennessee,-86.5804473,35.5174913,1,40
2016-03-23,United_States,Texas,-99.9018131,31.9685988,23,40
2016-03-23,United_States,US_Virgin_Islands,-74.2320285,39.9553126,11,40
2016-03-23,United_States,Virginia,-78.6568942,37.4315734,7,40
2016-03-23,United_States,Washington,-120.7401386,47.7510741,2,40
2016-03-23,United_States,West_Virginia,-80.4549026,38.5976262,5,40
2016-03-30,United_States,American_Samoa,-170.6961815,-14.3016396,14,43
2016-03-30,United_States,Arizona,-111.0937311,34.0489281,1,43
2016-03-30,United_States,Arkansas,-91.8318334,35.20105,1,43
2016-03-30,United_States,California,-119.4179324,36.778261,17,43
2016-03-30,United_States,Colorado,-105.7820674,39.5500507,2,43
2016-03-30,United_States,Connecticut,-73.087749,41.6032207,1,43
2016-03-30,United_States,Delaware,-75.5276699,38.9108325,3,43
2016-03-30,United_States,District_of_Columbia,-77.0368707,38.9071923,3,43
2016-03-30,United_States,Florida,-81.5157535,27.6648274,74,43
2016-03-30,United_States,Georgia,-82.9000751,32.1656221,9,43
2016-03-30,United_States,Hawaii,-155.5827818,19.8967662,5,43
2016-03-30,United_States,Illinois,-89.3985283,40.6331249,9,43
2016-03-30,United_States,Indiana,-86.1349019,40.2671941,5,43
2016-03-30,United_States,Iowa,-93.097702,41.8780025,4,43
2016-03-30,United_States,Kansas,-98.4842465,39.011902,1,43
2016-03-30,United_States,Kentucky,-84.2700179,37.8393332,3,43
2016-03-30,United_States,Louisiana,-91.9623327,30.9842977,2,43
2016-03-30,United_States,Maine,-69.4454689,45.253783,1,43
2016-03-30,United_States,Maryland,-76.6412712,39.0457549,6,43
2016-03-30,United_States,Massachusetts,-71.3824374,42.4072107,7,43
2016-03-30,United_States,Michigan,-85.6023643,44.3148443,2,43
2016-03-30,United_States,Minnesota,-94.6858998,46.729553,12,43
2016-03-30,United_States,Mississippi,-89.3985283,32.3546679,2,43
2016-03-30,United_States,Missouri,-91.8318334,37.9642529,1,43
2016-03-30,United_States,Montana,-110.3625658,46.8796822,1,43
2016-03-30,United_States,Nebraska,-99.9018131,41.4925374,2,43
2016-03-30,United_States,Nevada,-116.419389,38.8026097,2,43
2016-03-30,United_States,New_Hampshire,-71.5723953,43.1938516,2,43
2016-03-30,United_States,New_Jersey,-74.4056612,40.0583238,5,43
2016-03-30,United_States,New_York,-74.0059413,40.7127837,46,43
2016-03-30,United_States,North_Carolina,-79.0192997,35.7595731,7,43
2016-03-30,United_States,Ohio,-82.907123,40.4172871,9,43
2016-03-30,United_States,Oklahoma,-97.092877,35.0077519,3,43
2016-03-30,United_States,Oregon,-120.5542012,43.8041334,6,43
2016-03-30,United_States,Pennsylvania,-77.1945247,41.2033216,22,43
2016-03-30,United_States,Puerto_Rico,-66.590149,18.220833,327,43
2016-03-30,United_States,Tennessee,-86.5804473,35.5174913,1,43
2016-03-30,United_States,Texas,-99.9018131,31.9685988,27,43
2016-03-30,United_States,US_Virgin_Islands,-74.2320285,39.9553126,11,43
2016-03-30,United_States,Utah,-111.0937311,39.3209801,2,43
2016-03-30,United_States,Virginia,-78.6568942,37.4315734,8,43
2016-03-30,United_States,Washington,-120.7401386,47.7510741,2,43
2016-03-30,United_States,West_Virginia,-80.4549026,38.5976262,5,43
2016-04-06,United_States,Alabama,-86.902298,32.3182314,2,46
2016-04-06,United_States,American_Samoa,-170.6961815,-14.3016396,14,46
2016-04-06,United_States,Arizona,-111.0937311,34.0489281,1,46
2016-04-06,United_States,Arkansas,-91.8318334,35.20105,1,46
2016-04-06,United_States,California,-119.4179324,36.778261,29,46
2016-04-06,United_States,Colorado,-105.7820674,39.5500507,2,46
2016-04-06,United_States,Connecticut,-73.087749,41.6032207,1,46
2016-04-06,United_States,Delaware,-75.5276699,38.9108325,3,46
2016-04-06,United_States,District_of_Columbia,-77.0368707,38.9071923,3,46
2016-04-06,United_States,Florida,-81.5157535,27.6648274,78,46
2016-04-06,United_States,Georgia,-82.9000751,32.1656221,11,46
2016-04-06,United_States,Hawaii,-155.5827818,19.8967662,5,46
2016-04-06,United_States,Illinois,-89.3985283,40.6331249,10,46
2016-04-06,United_States,Indiana,-86.1349019,40.2671941,6,46
2016-04-06,United_States,Iowa,-93.097702,41.8780025,4,46
2016-04-06,United_States,Kansas,-98.4842465,39.011902,1,46
2016-04-06,United_States,Kentucky,-84.2700179,37.8393332,3,46
2016-04-06,United_States,Louisiana,-91.9623327,30.9842977,4,46
2016-04-06,United_States,Maine,-69.4454689,45.253783,1,46
2016-04-06,United_States,Maryland,-76.6412712,39.0457549,6,46
2016-04-06,United_States,Massachusetts,-71.3824374,42.4072107,7,46
2016-04-06,United_States,Michigan,-85.6023643,44.3148443,2,46
2016-04-06,United_States,Minnesota,-94.6858998,46.729553,12,46
2016-04-06,United_States,Mississippi,-89.3985283,32.3546679,2,46
2016-04-06,United_States,Missouri,-91.8318334,37.9642529,2,46
2016-04-06,United_States,Montana,-110.3625658,46.8796822,1,46
2016-04-06,United_States,Nebraska,-99.9018131,41.4925374,2,46
2016-04-06,United_States,Nevada,-116.419389,38.8026097,2,46
2016-04-06,United_States,New_Hampshire,-71.5723953,43.1938516,2,46
2016-04-06,United_States,New_Jersey,-74.4056612,40.0583238,5,46
2016-04-06,United_States,New_York,-74.0059413,40.7127837,55,46
2016-04-06,United_States,North_Carolina,-79.0192997,35.7595731,8,46
2016-04-06,United_States,Ohio,-82.907123,40.4172871,9,46
2016-04-06,United_States,Oklahoma,-97.092877,35.0077519,3,46
2016-04-06,United_States,Oregon,-120.5542012,43.8041334,6,46
2016-04-06,United_States,Pennsylvania,-77.1945247,41.2033216,24,46
2016-04-06,United_States,Puerto_Rico,-66.590149,18.220833,327,46
2016-04-06,United_States,Tennessee,-86.5804473,35.5174913,1,46
2016-04-06,United_States,Texas,-99.9018131,31.9685988,27,46
2016-04-06,United_States,US_Virgin_Islands,-74.2320285,39.9553126,13,46
2016-04-06,United_States,Utah,-111.0937311,39.3209801,2,46
2016-04-06,United_States,Virginia,-78.6568942,37.4315734,8,46
2016-04-06,United_States,Washington,-120.7401386,47.7510741,2,46
2016-04-06,United_States,West_Virginia,-80.4549026,38.5976262,5,46
2016-04-13,United_States,Alabama,-86.902298,32.3182314,2,49
2016-04-13,United_States,American_Samoa,-170.6961815,-14.3016396,14,49
2016-04-13,United_States,Arizona,-111.0937311,34.0489281,1,49
2016-04-13,United_States,Arkansas,-91.8318334,35.20105,2,49
2016-04-13,United_States,California,-119.4179324,36.778261,29,49
2016-04-13,United_States,Colorado,-105.7820674,39.5500507,2,49
2016-04-13,United_States,Connecticut,-73.087749,41.6032207,1,49
2016-04-13,United_States,Delaware,-75.5276699,38.9108325,3,49
2016-04-13,United_States,District_of_Columbia,-77.0368707,38.9071923,3,49
2016-04-13,United_States,Florida,-81.5157535,27.6648274,82,49
2016-04-13,United_States,Georgia,-82.9000751,32.1656221,11,49
2016-04-13,United_States,Hawaii,-155.5827818,19.8967662,5,49
2016-04-13,United_States,Illinois,-89.3985283,40.6331249,10,49
2016-04-13,United_States,Indiana,-86.1349019,40.2671941,6,49
2016-04-13,United_States,Iowa,-93.097702,41.8780025,4,49
2016-04-13,United_States,Kansas,-98.4842465,39.011902,1,49
2016-04-13,United_States,Kentucky,-84.2700179,37.8393332,3,49
2016-04-13,United_States,Louisiana,-91.9623327,30.9842977,4,49
2016-04-13,United_States,Maine,-69.4454689,45.253783,1,49
2016-04-13,United_States,Maryland,-76.6412712,39.0457549,7,49
2016-04-13,United_States,Massachusetts,-71.3824374,42.4072107,7,49
2016-04-13,United_States,Michigan,-85.6023643,44.3148443,2,49
2016-04-13,United_States,Minnesota,-94.6858998,46.729553,12,49
2016-04-13,United_States,Mississippi,-89.3985283,32.3546679,3,49
2016-04-13,United_States,Missouri,-91.8318334,37.9642529,3,49
2016-04-13,United_States,Montana,-110.3625658,46.8796822,1,49
2016-04-13,United_States,Nebraska,-99.9018131,41.4925374,2,49
2016-04-13,United_States,Nevada,-116.419389,38.8026097,2,49
2016-04-13,United_States,New_Hampshire,-71.5723953,43.1938516,2,49
2016-04-13,United_States,New_Jersey,-74.4056612,40.0583238,8,49
2016-04-13,United_States,New_York,-74.0059413,40.7127837,54,49
2016-04-13,United_States,North_Carolina,-79.0192997,35.7595731,9,49
2016-04-13,United_States,Ohio,-82.907123,40.4172871,9,49
2016-04-13,United_States,Oklahoma,-97.092877,35.0077519,3,49
2016-04-13,United_States,Oregon,-120.5542012,43.8041334,6,49
2016-04-13,United_States,Pennsylvania,-77.1945247,41.2033216,24,49
2016-04-13,United_States,Puerto_Rico,-66.590149,18.220833,448,49
2016-04-13,United_States,Tennessee,-86.5804473,35.5174913,2,49
2016-04-13,United_States,Texas,-99.9018131,31.9685988,27,49
2016-04-13,United_States,US_Virgin_Islands,-74.2320285,39.9553126,13,49
2016-04-13,United_States,Utah,-111.0937311,39.3209801,2,49
2016-04-13,United_States,Virginia,-78.6568942,37.4315734,8,49
2016-04-13,United_States,Washington,-120.7401386,47.7510741,2,49
2016-04-13,United_States,West_Virginia,-80.4549026,38.5976262,5,49
2016-04-20,United_States,Alabama,-86.902298,32.3182314,2,52
2016-04-20,United_States,American_Samoa,-170.6961815,-14.3016396,14,52
2016-04-20,United_States,Arizona,-111.0937311,34.0489281,1,52
2016-04-20,United_States,Arkansas,-91.8318334,35.20105,2,52
2016-04-20,United_States,California,-119.4179324,36.778261,29,52
2016-04-20,United_States,Colorado,-105.7820674,39.5500507,2,52
2016-04-20,United_States,Connecticut,-73.087749,41.6032207,1,52
2016-04-20,United_States,Delaware,-75.5276699,38.9108325,3,52
2016-04-20,United_States,District_of_Columbia,-77.0368707,38.9071923,3,52
2016-04-20,United_States,Florida,-81.5157535,27.6648274,84,52
2016-04-20,United_States,Georgia,-82.9000751,32.1656221,13,52
2016-04-20,United_States,Hawaii,-155.5827818,19.8967662,7,52
2016-04-20,United_States,Illinois,-89.3985283,40.6331249,12,52
2016-04-20,United_States,Indiana,-86.1349019,40.2671941,6,52
2016-04-20,United_States,Iowa,-93.097702,41.8780025,4,52
2016-04-20,United_States,Kansas,-98.4842465,39.011902,1,52
2016-04-20,United_States,Kentucky,-84.2700179,37.8393332,3,52
2016-04-20,United_States,Louisiana,-91.9623327,30.9842977,4,52
2016-04-20,United_States,Maine,-69.4454689,45.253783,2,52
2016-04-20,United_States,Maryland,-76.6412712,39.0457549,8,52
2016-04-20,United_States,Massachusetts,-71.3824374,42.4072107,7,52
2016-04-20,United_States,Michigan,-85.6023643,44.3148443,3,52
2016-04-20,United_States,Minnesota,-94.6858998,46.729553,13,52
2016-04-20,United_States,Mississippi,-89.3985283,32.3546679,3,52
2016-04-20,United_States,Missouri,-91.8318334,37.9642529,3,52
2016-04-20,United_States,Montana,-110.3625658,46.8796822,1,52
2016-04-20,United_States,Nebraska,-99.9018131,41.4925374,2,52
2016-04-20,United_States,Nevada,-116.419389,38.8026097,2,52
2016-04-20,United_States,New_Hampshire,-71.5723953,43.1938516,2,52
2016-04-20,United_States,New_Jersey,-74.4056612,40.0583238,8,52
2016-04-20,United_States,New_Mexico,-105.8700901,34.5199402,1,52
2016-04-20,United_States,New_York,-74.0059413,40.7127837,60,52
2016-04-20,United_States,North_Carolina,-79.0192997,35.7595731,10,52
2016-04-20,United_States,Ohio,-82.907123,40.4172871,10,52
2016-04-20,United_States,Oklahoma,-97.092877,35.0077519,4,52
2016-04-20,United_States,Oregon,-120.5542012,43.8041334,6,52
2016-04-20,United_States,Pennsylvania,-77.1945247,41.2033216,30,52
2016-04-20,United_States,Puerto_Rico,-66.590149,18.220833,476,52
2016-04-20,United_States,Tennessee,-86.5804473,35.5174913,2,52
2016-04-20,United_States,Texas,-99.9018131,31.9685988,30,52
2016-04-20,United_States,US_Virgin_Islands,-74.2320285,39.9553126,13,52
2016-04-20,United_States,Utah,-111.0937311,39.3209801,2,52
2016-04-20,United_States,Virginia,-78.6568942,37.4315734,10,52
2016-04-20,United_States,Washington,-120.7401386,47.7510741,2,52
2016-04-20,United_States,West_Virginia,-80.4549026,38.5976262,5,52
2016-04-27,United_States,Alabama,-86.902298,32.3182314,2,55
2016-04-27,United_States,American_Samoa,-170.6961815,-14.3016396,14,55
2016-04-27,United_States,Arkansas,-91.8318334,35.20105,2,55
2016-04-27,United_States,California,-119.4179324,36.778261,29,55
2016-04-27,United_States,Colorado,-105.7820674,39.5500507,2,55
2016-04-27,United_States,Connecticut,-73.087749,41.6032207,1,55
2016-04-27,United_States,Delaware,-75.5276699,38.9108325,3,55
2016-04-27,United_States,District_of_Columbia,-77.0368707,38.9071923,3,55
2016-04-27,United_States,Georgia,-82.9000751,32.1656221,13,55
2016-04-27,United_States,Hawaii,-155.5827818,19.8967662,7,55
2016-04-27,United_States,Illinois,-89.3985283,40.6331249,12,55
2016-04-27,United_States,Indiana,-86.1349019,40.2671941,6,55
2016-04-27,United_States,Iowa,-93.097702,41.8780025,4,55
2016-04-27,United_States,Kansas,-98.4842465,39.011902,1,55
2016-04-27,United_States,Kentucky,-84.2700179,37.8393332,5,55
2016-04-27,United_States,Louisiana,-91.9623327,30.9842977,4,55
2016-04-27,United_States,Maryland,-76.6412712,39.0457549,11,55
2016-04-27,United_States,Massachusetts,-71.3824374,42.4072107,7,55
2016-04-27,United_States,Michigan,-85.6023643,44.3148443,3,55
2016-04-27,United_States,Minnesota,-94.6858998,46.729553,14,55
2016-04-27,United_States,Missouri,-91.8318334,37.9642529,3,55
2016-04-27,United_States,Montana,-110.3625658,46.8796822,1,55
2016-04-27,United_States,Nebraska,-99.9018131,41.4925374,2,55
2016-04-27,United_States,New_Hampshire,-71.5723953,43.1938516,3,55
2016-04-27,United_States,New_Jersey,-74.4056612,40.0583238,9,55
2016-04-27,United_States,New_York,-74.0059413,40.7127837,77,55
2016-04-27,United_States,North_Carolina,-79.0192997,35.7595731,10,55
2016-04-27,United_States,Ohio,-82.907123,40.4172871,12,55
2016-04-27,United_States,Oklahoma,-97.092877,35.0077519,4,55
2016-04-27,United_States,Oregon,-120.5542012,43.8041334,6,55
2016-04-27,United_States,Pennsylvania,-77.1945247,41.2033216,32,55
2016-04-27,United_States,Puerto_Rico,-66.590149,18.220833,572,55
2016-04-27,United_States,Tennessee,-86.5804473,35.5174913,2,55
2016-04-27,United_States,Texas,-99.9018131,31.9685988,30,55
2016-04-27,United_States,US_Virgin_Islands,-74.2320285,39.9553126,13,55
2016-04-27,United_States,Virginia,-78.6568942,37.4315734,12,55
2016-04-27,United_States,Washington,-120.7401386,47.7510741,2,55
2016-04-27,United_States,West_Virginia,-80.4549026,38.5976262,6,55
2016-05-04,United_States,Alabama,-86.902298,32.3182314,2,59
2016-05-04,United_States,American_Samoa,-170.6961815,-14.3016396,14,59
2016-05-04,United_States,Arkansas,-91.8318334,35.20105,2,59
2016-05-04,United_States,California,-119.4179324,36.778261,40,59
2016-05-04,United_States,Colorado,-105.7820674,39.5500507,2,59
2016-05-04,United_States,Connecticut,-73.087749,41.6032207,1,59
2016-05-04,United_States,Delaware,-75.5276699,38.9108325,3,59
2016-05-04,United_States,District_of_Columbia,-77.0368707,38.9071923,3,59
2016-05-04,United_States,Georgia,-82.9000751,32.1656221,13,59
2016-05-04,United_States,Hawaii,-155.5827818,19.8967662,7,59
2016-05-04,United_States,Illinois,-89.3985283,40.6331249,13,59
2016-05-04,United_States,Indiana,-86.1349019,40.2671941,6,59
2016-05-04,United_States,Iowa,-93.097702,41.8780025,5,59
2016-05-04,United_States,Kansas,-98.4842465,39.011902,1,59
2016-05-04,United_States,Kentucky,-84.2700179,37.8393332,5,59
2016-05-04,United_States,Louisiana,-91.9623327,30.9842977,4,59
2016-05-04,United_States,Maryland,-76.6412712,39.0457549,17,59
2016-05-04,United_States,Massachusetts,-71.3824374,42.4072107,10,59
2016-05-04,United_States,Michigan,-85.6023643,44.3148443,3,59
2016-05-04,United_States,Minnesota,-94.6858998,46.729553,17,59
2016-05-04,United_States,Missouri,-91.8318334,37.9642529,3,59
2016-05-04,United_States,Montana,-110.3625658,46.8796822,1,59
2016-05-04,United_States,Nebraska,-99.9018131,41.4925374,2,59
2016-05-04,United_States,New_Hampshire,-71.5723953,43.1938516,3,59
2016-05-04,United_States,New_Jersey,-74.4056612,40.0583238,9,59
2016-05-04,United_States,New_York,-74.0059413,40.7127837,89,59
2016-05-04,United_States,North_Carolina,-79.0192997,35.7595731,11,59
2016-05-04,United_States,Ohio,-82.907123,40.4172871,12,59
2016-05-04,United_States,Oklahoma,-97.092877,35.0077519,4,59
2016-05-04,United_States,Oregon,-120.5542012,43.8041334,6,59
2016-05-04,United_States,Pennsylvania,-77.1945247,41.2033216,34,59
2016-05-04,United_States,Puerto_Rico,-66.590149,18.220833,631,59
2016-05-04,United_States,Tennessee,-86.5804473,35.5174913,2,59
2016-05-04,United_States,Texas,-99.9018131,31.9685988,30,59
2016-05-04,United_States,US_Virgin_Islands,-74.2320285,39.9553126,16,59
2016-05-04,United_States,Virginia,-78.6568942,37.4315734,13,59
2016-05-04,United_States,Washington,-120.7401386,47.7510741,2,59
2016-05-04,United_States,West_Virginia,-80.4549026,38.5976262,6,59
2016-05-11,United_States,Alabama,-86.902298,32.3182314,2,63
2016-05-11,United_States,American_Samoa,-170.6961815,-14.3016396,14,63
2016-05-11,United_States,Arkansas,-91.8318334,35.20105,2,63
2016-05-11,United_States,California,-119.4179324,36.778261,40,63
2016-05-11,United_States,Colorado,-105.7820674,39.5500507,2,63
2016-05-11,United_States,Connecticut,-73.087749,41.6032207,1,63
2016-05-11,United_States,Delaware,-75.5276699,38.9108325,3,63
2016-05-11,United_States,District_of_Columbia,-77.0368707,38.9071923,4,63
2016-05-11,United_States,Georgia,-82.9000751,32.1656221,13,63
2016-05-11,United_States,Hawaii,-155.5827818,19.8967662,7,63
2016-05-11,United_States,Illinois,-89.3985283,40.6331249,16,63
2016-05-11,United_States,Indiana,-86.1349019,40.2671941,6,63
2016-05-11,United_States,Iowa,-93.097702,41.8780025,5,63
2016-05-11,United_States,Kansas,-98.4842465,39.011902,1,63
2016-05-11,United_States,Kentucky,-84.2700179,37.8393332,5,63
2016-05-11,United_States,Louisiana,-91.9623327,30.9842977,4,63
2016-05-11,United_States,Maryland,-76.6412712,39.0457549,16,63
2016-05-11,United_States,Massachusetts,-71.3824374,42.4072107,10,63
2016-05-11,United_States,Michigan,-85.6023643,44.3148443,3,63
2016-05-11,United_States,Minnesota,-94.6858998,46.729553,17,63
2016-05-11,United_States,Missouri,-91.8318334,37.9642529,3,63
2016-05-11,United_States,Montana,-110.3625658,46.8796822,1,63
2016-05-11,United_States,Nebraska,-99.9018131,41.4925374,2,63
2016-05-11,United_States,New_Hampshire,-71.5723953,43.1938516,3,63
